488,0.20326,0.19796,0.09802,0.09066,0.24204,0.51674,0.30572,0.5698,0.2246,0.39776
489,0.20538,0.19898,0.09846,0.08998,0.24182,0.51712,0.30816,0.5716,0.2254,0.39778
490,0.2075,0.2,0.0989,0.0893,0.2416,0.5175,0.3106,0.5734,0.2262,0.3978
491,0.21082,0.20238,0.09936,0.08864,0.24128,0.5176,0.31452,0.57626,0.22704,0.39782
492,0.21414,0.20476,0.09982,0.08798,0.24096,0.5177,0.31844,0.57912,0.22788,0.39784
493,0.21746,0.20714,0.10028,0.08732,0.24064,0.5178,0.32236,0.58198,0.22872,0.39786
494,0.22078,0.20952,0.10074,0.08666,0.24032,0.5179,0.32628,0.58484,0.22956,0.39788
495,0.2241,0.2119,0.1012,0.086,0.24,0.518,0.3302,0.5877,0.2304,0.3979
496,0.22918,0.21592,0.102,0.08544,0.23958,0.51814,0.3358,0.59276,0.23108,0.39792
497,0.23426,0.21994,0.1028,0.08488,0.23916,0.51828,0.3414,0.59782,0.23176,0.39794
498,0.23934,0.22396,0.1036,0.08432,0.23874,0.51842,0.347,0.60288,0.23244,0.39796
499,0.24442,0.22798,0.1044,0.08376,0.23832,0.51856,0.3526,0.60794,0.23312,0.39798
500,0.2495,0.232,0.1052,0.0832,0.2379,0.5187,0.3582,0.613,0.2338,0.398
501,0.2563,0.23844,0.10656,0.08262,0.2375,0.51932,0.36514,0.61914,0.23428,0.39802
502,0.2631,0.24488,0.10792,0.08204,0.2371,0.51994,0.37208,0.62528,0.23476,0.39804
503,0.2699,0.25132,0.10928,0.08146,0.2367,0.52056,0.37902,0.63142,0.23524,0.39806
504,0.2767,0.25776,0.11064,0.08088,0.2363,0.52118,0.38596,0.63756,0.23572,0.39808
505,0.2835,0.2642,0.112,0.0803,0.2359,0.5218,0.3929,0.6437,0.2362,0.3981
506,0.29228,0.27322,0.11424,0.0798,0.23524,0.52138,0.40076,0.64926,0.23642,0.3981
507,0.30106,0.28224,0.11648,0.0793,0.23458,0.52096,0.40862,0.65482,0.23664,0.3981
508,0.30984,0.29126,0.11872,0.0788,0.23392,0.52054,0.41648,0.66038,0.23686,0.3981
509,0.31862,0.30028,0.12096,0.0783,0.23326,0.52012,0.42434,0.66594,0.23708,0.3981
510,0.3274,0.3093,0.1232,0.0778,0.2326,0.5197,0.4322,0.6715,0.2373,0.3981
511,0.33728,0.32044,0.12632,0.0773,0.23164,0.51872,0.44014,0.67568,0.23716,0.3981
512,0.34716,0.33158,0.12944,0.0768,0.23068,0.51774,0.44808,0.67986,0.23702,0.3981
513,0.35704,0.34272,0.13256,0.0763,0.22972,0.51676,0.45602,0.68404,0.23688,0.3981
514,0.36692,0.35386,0.13568,0.0758,0.22876,0.51578,0.46396,0.68822,0.23674,0.3981
515,0.3768,0.365,0.1388,0.0753,0.2278,0.5148,0.4719,0.6924,0.2366,0.3981
516,0.38688,0.37694,0.14288,0.07482,0.22648,0.51504,0.47922,0.6953,0.236,0.39812
517,0.39696,0.38888,0.14696,0.07434,0.22516,0.51528,0.48654,0.6982,0.2354,0.39814
518,0.40704,0.40082,0.15104,0.07386,0.22384,0.51552,0.49386,0.7011,0.2348,0.39816
519,0.41712,0.41276,0.15512,0.07338,0.22252,0.51576,0.50118,0.704,0.2342,0.39818
520,0.4272,0.4247,0.1592,0.0729,0.2212,0.516,0.5085,0.7069,0.2336,0.3982
521,0.4362,0.43616,0.16432,0.0725,0.21954,0.5172,0.51486,0.70876,0.2326,0.39824
522,0.4452,0.44762,0.16944,0.0721,0.21788,0.5184,0.52122,0.71062,0.2316,0.39828
523,0.4542,0.45908,0.17456,0.0717,0.21622,0.5196,0.52758,0.71248,0.2306,0.39832
524,0.4632,0.47054,0.17968,0.0713,0.21456,0.5208,0.53394,0.71434,0.2296,0.39836
525,0.4722,0.482,0.1848,0.0709,0.2129,0.522,0.5403,0.7162,0.2286,0.3984
526,0.4792,0.49158,0.19078,0.0706,0.21128,0.52424,0.5448,0.7172,0.2274,0.39842
527,0.4862,0.50116,0.19676,0.0703,0.20966,0.52648,0.5493,0.7182,0.2262,0.39844
528,0.4932,0.51074,0.20274,0.07,0.20804,0.52872,0.5538,0.7192,0.225,0.39846
529,0.5002,0.52032,0.20872,0.0697,0.20642,0.53096,0.5583,0.7202,0.2238,0.39848
530,0.5072,0.5299,0.2147,0.0694,0.2048,0.5332,0.5628,0.7212,0.2226,0.3985
531,0.51184,0.53732,0.22146,0.0691,0.20328,0.53536,0.56564,0.72204,0.22142,0.39852
532,0.51648,0.54474,0.22822,0.0688,0.20176,0.53752,0.56848,0.72288,0.22024,0.39854
533,0.52112,0.55216,0.23498,0.0685,0.20024,0.53968,0.57132,0.72372,0.21906,0.39856
534,0.52576,0.55958,0.24174,0.0682,0.19872,0.54184,0.57416,0.72456,0.21788,0.39858
535,0.5304,0.567,0.2485,0.0679,0.1972,0.544,0.577,0.7254,0.2167,0.3986
536,0.53332,0.57276,0.25576,0.06786,0.19544,0.54654,0.57866,0.72676,0.2159,0.39864
537,0.53624,0.57852,0.26302,0.06782,0.19368,0.54908,0.58032,0.72812,0.2151,0.39868
538,0.53916,0.58428,0.27028,0.06778,0.19192,0.55162,0.58198,0.72948,0.2143,0.39872
539,0.54208,0.59004,0.27754,0.06774,0.19016,0.55416,0.58364,0.73084,0.2135,0.39876
540,0.545,0.5958,0.2848,0.0677,0.1884,0.5567,0.5853,0.7322,0.2127,0.3988
541,0.547,0.60024,0.29202,0.06756,0.1862,0.55796,0.5863,0.73372,0.21236,0.39884
542,0.549,0.60468,0.29924,0.06742,0.184,0.55922,0.5873,0.73524,0.21202,0.39888
543,0.551,0.60912,0.30646,0.06728,0.1818,0.56048,0.5883,0.73676,0.21168,0.39892
544,0.553,0.61356,0.31368,0.06714,0.1796,0.56174,0.5893,0.73828,0.21134,0.39896
545,0.555,0.618,0.3209,0.067,0.1774,0.563,0.5903,0.7398,0.211,0.399
546,0.5562,0.62086,0.32778,0.06686,0.17494,0.56304,0.59102,0.74092,0.21132,0.39904
547,0.5574,0.62372,0.33466,0.06672,0.17248,0.56308,0.59174,0.74204,0.21164,0.39908
548,0.5586,0.62658,0.34154,0.06658,0.17002,0.56312,0.59246,0.74316,0.21196,0.39912
549,0.5598,0.62944,0.34842,0.06644,0.16756,0.56316,0.59318,0.74428,0.21228,0.39916
550,0.561,0.6323,0.3553,0.0663,0.1651,0.5632,0.5939,0.7454,0.2126,0.3992
551,0.5614,0.63396,0.36132,0.06616,0.16286,0.56202,0.59394,0.74534,0.2133,0.39924
552,0.5618,0.63562,0.36734,0.06602,0.16062,0.56084,0.59398,0.74528,0.214,0.39928
553,0.5622,0.63728,0.37336,0.06588,0.15838,0.55966,0.59402,0.74522,0.2147,0.39932
554,0.5626,0.63894,0.37938,0.06574,0.15614,0.55848,0.59406,0.74516,0.2154,0.39936
555,0.563,0.6406,0.3854,0.0656,0.1539,0.5573,0.5941,0.7451,0.2161,0.3994
556,0.5621,0.64202,0.39174,0.06588,0.15172,0.5568,0.59344,0.7425,0.2167,0.39942
557,0.5612,0.64344,0.39808,0.06616,0.14954,0.5563,0.59278,0.7399,0.2173,0.39944
558,0.5603,0.64486,0.40442,0.06644,0.14736,0.5558,0.59212,0.7373,0.2179,0.39946
559,0.5594,0.64628,0.41076,0.06672,0.14518,0.5553,0.59146,0.7347,0.2185,0.39948
560,0.5585,0.6477,0.4171,0.067,0.143,0.5548,0.5908,0.7321,0.2191,0.3995
561,0.55618,0.64972,0.42502,0.06708,0.14076,0.5569,0.58954,0.73114,0.21934,0.39956
562,0.55386,0.65174,0.43294,0.06716,0.13852,0.559,0.58828,0.73018,0.21958,0.39962
563,0.55154,0.65376,0.44086,0.06724,0.13628,0.5611,0.58702,0.72922,0.21982,0.39968
564,0.54922,0.65578,0.44878,0.06732,0.13404,0.5632,0.58576,0.72826,0.22006,0.39974
565,0.5469,0.6578,0.4567,0.0674,0.1318,0.5653,0.5845,0.7273,0.2203,0.3998
566,0.54318,0.66018,0.46604,0.0672,0.1299,0.56892,0.58288,0.73032,0.2204,0.39986
567,0.53946,0.66256,0.47538,0.067,0.128,0.57254,0.58126,0.73334,0.2205,0.39992
